GeneSymbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
RAD51L3	0.0770220638401398	7.00933529411765	2.46962052469434	0.0138638646791809	0.0313774822912119	-4.15572751520595
DYNC1H1	0.0768592296713777	13.0984722109534	2.40549922604688	0.0165183473268801	0.0365669258810491	-4.30957687326376
UPF1	0.0767365862572778	11.9735705882353	3.19476492330521	0.00148923080858031	0.0044705232490355	-2.14314366574439
VAPB	0.0765197577276204	10.0929693711968	3.22938106568718	0.00132348205854407	0.00402892744097119	-2.03465555169748
UBLCP1	0.0764507275132011	8.85167119675456	2.66187312589238	0.00802487916765827	0.0194694834923215	-3.67082440870536
RPF1	0.0764503550542877	9.3724756592292	2.58463780503358	0.0100348963160451	0.0236691660579509	-3.86987839109169
QRICH1	0.0764253654970624	10.4468180527383	3.32339974383761	0.000955533435325421	0.00301384259137055	-1.7343498299494
ANAPC10	0.0763930712196919	6.60623955375254	2.59018558118534	0.00987678220095743	0.023344501333831	-3.85577045180243
NUP214	0.0763923994012625	10.4540373225152	2.57960860328088	0.0101801807854669	0.0239677880189948	-3.88264216421179
GPN2	0.0763076684767334	8.30142819472616	2.92008731877367	0.00365985027545837	0.00982950368330197	-2.96410980558609
C10orf119	0.0761875887635561	10.0183995943205	2.54434931414954	0.011252594100536	0.0261625998736131	-3.9714482354283
MTMR10	0.0761123398774544	9.71028620689654	2.27132295680036	0.0235584316668891	0.0497433510358154	-4.61871111760627
CCDC71	0.0758785418406944	9.0998462474645	2.54875953080653	0.0111131665149296	0.025876523596632	-3.96040552413983
MNAT1	0.0757975424672521	7.94664381338742	2.30044179491645	0.0218405444460423	0.0465710819980524	-4.55309727914233
MRPS27	0.0757486911723504	10.4029421906694	2.2913119849157	0.0223670051945212	0.0475602917290026	-4.57375763568158
LOC100133050	0.0756230002088544	0.160050912778905	2.68532872951045	0.00749048774478823	0.0183727256153527	-3.60924644403583
LOC644669	0.0756189797410195	0.134064503042596	2.66759183627389	0.00789152429994963	0.0191890316093765	-3.65585945484999
UBIAD1	0.0754676413255311	9.46531602434077	2.6695681122856	0.00784590443840974	0.0191029377414944	-3.65068060239046
FAM53C	0.0751519858674232	10.5371736308316	2.3419708599114	0.0195800105884809	0.042424072580939	-4.45810455628307
VPS26A	0.0748925073099116	10.3171077079107	2.82082607155762	0.0049834958697911	0.0128515475702564	-3.24327233311907
PRCP	0.0746499060150168	11.0488255578093	2.41657387849602	0.0160301349863606	0.0355974766111394	-4.28328717273949
DDX50	0.0745686020606868	9.68785294117647	3.30290125573268	0.00102654009656439	0.00321361210467625	-1.8005270056537
C1orf43	0.0745201667362636	12.2841425963489	2.57647023013275	0.0102717916981043	0.0241588852496918	-3.89059488338099
UBE2R2	0.0743772887078578	11.0857338742394	3.24487783686523	0.00125496101482928	0.00383855030310565	-1.98572511252274
ZNF544	0.0742729584377475	9.11347545638945	2.74522881977561	0.00626805373022125	0.0157091594583318	-3.44961187654356
MRPL35	0.0739506422305656	9.44710912778904	2.98064313522723	0.00301879710814181	0.00830442243469803	-2.78922442309894
PANK4	0.0738266934697673	8.78843529411765	2.86320058145222	0.00437277487363933	0.0114858070823715	-3.12524005928381
POFUT2	0.07373862607907	9.59125679513186	2.37793005471948	0.0177910112337076	0.0390641134361516	-4.37450996521718
LMAN2L	0.0736846752297247	9.48721440162272	2.44873713826599	0.0146836480531306	0.0329675518953161	-4.20626773073778
AP3D1	0.0732462875939675	12.0041910750507	2.57891166997658	0.0102004614096912	0.0240127821053733	-3.88440902514269
NGLY1	0.0731189414508293	9.53577383367139	2.37717837846939	0.0178268855783721	0.0391386975643225	-4.37627013145291
TINAG	0.0730216391673614	0.0842713995943205	3.02642467226347	0.00260425797937084	0.00729903294422982	-2.6547099205722
YY1	0.0728804232804094	10.146139959432	2.34894146824315	0.0192213824420283	0.0417626184289175	-4.44199722979076
LOC154449	0.0727778386939573	0.157874645030426	2.49135321542546	0.0130540344225344	0.0297545605301023	-4.10268743116479
PSMG2	0.0725077467975392	9.74262373225152	2.32049638737367	0.0207219485140659	0.0444843774221589	-4.50743239188433
ELAVL1	0.072491005290976	10.9530906693712	3.6639060037476	0.000275360674776884	0.0010007354670153	-0.578076707668496
C7orf64	0.0722085421887941	7.85734685598377	2.71592340183408	0.00684161793492372	0.0169512932903674	-3.52813814979273
RIOK3	0.0721516360345138	10.2987697768763	2.35918541411742	0.0187047975071483	0.0407739958400674	-4.41824111673761
HCCS	0.0719624999999908	8.42772555780932	2.83998462873482	0.00469838150524758	0.0122160299268912	-3.19011793334142
SMEK1	0.0718409060846508	10.3811851926978	2.53235127802506	0.0116398254151913	0.0269287103911152	-4.00139576966256
MESDC2	0.0718274923419457	10.7841823529412	2.52722103107732	0.0118089901429976	0.0272617303087529	-4.01415896699859
EXOSC3	0.0717194113756481	8.29345111561866	2.47818254338224	0.013539650671995	0.0307283913659139	-4.13488543613765
SAPS3	0.0716715295182286	11.1496705882353	2.9463467353787	0.00336797818526509	0.00913402802423941	-2.88869792467755
COPS7B	0.0715881230854851	9.40369979716025	2.69738168483069	0.00722852728607521	0.0177960984750119	-3.57739981532034
SFPQ	0.0715609649122637	12.1931064908722	2.68914796874022	0.00740657017818603	0.0181929750847283	-3.59917013808716
SLC9A11	0.0714684802283489	0.109916430020284	2.63089706452832	0.0087830007483388	0.0210530616077065	-3.75134147976699
YTHDF2	0.0712380291005168	10.5658728194726	3.25814788250359	0.00119891267187302	0.003689653298389	-1.94364715706837
ZNHIT6	0.070893993664706	8.43578073022312	2.28177224606174	0.0229288942312585	0.0486241295907175	-4.59525972837546
KIN	0.0708202276524554	7.60439817444219	2.54971140226245	0.0110832761457602	0.0258186382925744	-3.95801969618774
FAM98A	0.0707008806738916	9.93174584178498	2.41854303999245	0.0159446720532531	0.0354268525165895	-4.27860030755725
WIZ	0.070693250487313	10.410700811359	2.27525182617711	0.0233199860235407	0.0493108778518169	-4.60990590048717
C2orf47	0.0706055816624733	8.16863529411764	2.68517547364353	0.00749387291009818	0.0183788329762652	-3.60965048910027
KEAP1	0.0704736337371017	10.9993965517241	2.55793459214191	0.0108280221837314	0.025310178234317	-3.93737248224835
AAGAB	0.0700708176691531	10.0940348884381	2.62300594115344	0.00898611661261491	0.0214767140927805	-3.77170671828435
WDR75	0.0699749599693504	9.45983103448276	2.40772938119301	0.0164189933364454	0.0363744397536662	-4.3042922744498
CHERP	0.0698885703842844	10.6110202839757	3.07751439256275	0.00220372158242206	0.00628628652037306	-2.50226805825524
FBXO7	0.0697801204399671	10.805769168357	3.25615386438743	0.00120718398171387	0.00371176982845377	-1.94998048337169
GGNBP2	0.0697512740183459	10.0993811359026	3.4540344271922	0.000599958984524611	0.00200181341659195	-1.30343041527431
INPPL1	0.0697071028264951	11.457553346856	2.60405953286584	0.00949107195913223	0.0225522809399288	-3.82036031369954
FAM185A	0.069606672932319	6.92142109533468	2.31781895798559	0.0208683308449175	0.04474591755774	-4.51355140602707
CSE1L	0.0694972257031363	10.8495436105477	2.48681606721346	0.0132195505601284	0.0300783966529354	-4.11379807043431
RABIF	0.0686829974241014	8.32222981744422	2.31656687149718	0.0209370954883049	0.0448636437088926	-4.51641056086008
MORF4L2	0.0685791997354332	12.1189472616633	2.59376049177167	0.0097760789077796	0.0231437845914109	-3.84666389717611
OR52E6	0.0685650341130602	0.0731020283975659	2.43548816759174	0.0152256960380526	0.0340764787595356	-4.23811463969625
CS	0.0684778091060849	11.7526330628803	2.40841218496808	0.016388679724416	0.0363151208572328	-4.30267333925642
ATG3	0.0680264254385925	9.2726860040568	2.58879960616435	0.00991607307453637	0.0234265800023281	-3.85929773042329
LARP7	0.0669625609161546	9.89088275862069	2.71555754836847	0.00684906805698686	0.0169656572405816	-3.52911331692014
ABI1	0.0669569827346042	10.1459888438134	2.29963196195648	0.0218868014503453	0.0466551795011514	-4.55493314503362
ATG12	0.066507449178486	8.7250046653144	2.28337196986869	0.0228338210735962	0.0484425283291237	-4.59166015938271
KIAA0391	0.0664174498746757	8.93233529411764	2.69424211462554	0.00729595668111946	0.0179405905693356	-3.5857086039762
MAEA	0.0663226695210142	10.4778979716024	2.44913295398146	0.0146677201105926	0.0329389951728796	-4.20531370403421
RAD1	0.065850931147299	9.14108356997971	2.33277024912577	0.0200623370502741	0.0432828688148516	-4.47929318813102
SMARCC2	0.0657957811194461	11.5149265720081	2.94600405127807	0.00337164608786244	0.00914276769037326	-2.88968624277453
DPF2	0.0655812082288936	10.054752535497	2.806524376556	0.00520646372680073	0.0133394109960338	-3.28272458253358
DNAJA2	0.0649468741297579	10.7374077079107	2.49053993268709	0.0130835672214093	0.0298152553064195	-4.10468046311381
ACP1	0.0648645067529685	10.7789711967546	2.63235599430078	0.00874590210612327	0.0209758610091952	-3.74756979184709
GZF1	0.0648228348649216	8.51626673427992	2.42016389978764	0.0158746274276493	0.0352941413352437	-4.27473964983303
TIAL1	0.0647357195070857	10.3680310344828	2.65915852518817	0.00808888661375272	0.0196015291084054	-3.67791716633883
KCMF1	0.0632623694653152	10.0905030425963	2.9037920472652	0.00385238608584534	0.0102820445062929	-3.0105787782909
UBP1	0.0631494569757489	10.3600567951318	2.33272833347331	0.020064557998497	0.0432831118744503	-4.47938953152634
C1orf174	0.0631007048871943	8.55696146044624	2.54600447900132	0.0112000849809611	0.0260493649778102	-3.96730606268921
SNAP29	0.0626058549150432	9.93465760649087	2.80052450440977	0.00530266639079137	0.0135588169140549	-3.29921784155648
ASB8	0.0620998677248394	9.58403204868155	2.71141761035341	0.0069338833439368	0.0171509186808461	-3.54013926602861
RAB14	0.062008947716496	11.408300811359	2.28202842361421	0.0229136461921398	0.0485968136698998	-4.59468346446012
VAPA	0.061406873085474	11.4971778904665	2.44803960280704	0.014711754664736	0.033023433552048	-4.20794862028448
CPSF3	0.0613308235867294	9.30256288032456	2.30875998048516	0.0213703344034107	0.045701350552294	-4.53420359865911
IK	0.0612861076301741	10.9092444219067	2.87845216818043	0.00417018070798276	0.011014255748731	-3.0823409226897
VPS52	0.0607145398217579	10.4574989858012	3.08419942984181	0.00215572473220671	0.00617166765474883	-2.4821395246364
SNORA27	0.0604926883180161	0.0936215010141988	2.45407410373736	0.0144701661630032	0.0325665984791115	-4.19339148726527
RBM14	0.0603782859927406	10.1831931034483	2.8479366003571	0.00458445452237803	0.0119576739098489	-3.16795337528741
SNW1	0.0602841600528858	10.2760797160243	3.12789087364687	0.00186497041438529	0.00545177881351702	-2.34955132850576
RHOA	0.0602012653160369	13.001230831643	2.73335575450269	0.00649498620713778	0.0162118014386065	-3.48152523299116
VIPAR	0.0595892526454946	8.69700081135903	2.38970797266356	0.0172371300260789	0.0379901534552228	-4.34685914432075
SMU1	0.0595573569339862	10.6995352941177	3.18669378412259	0.00153054037894129	0.00458380656158493	-2.1682776854222
C3orf17	0.0591385146894794	9.56543853955374	2.35703425629156	0.0188122548423922	0.0409734343214845	-4.423238118901
CNOT10	0.0584215364800684	9.17029229208925	2.682872298088	0.00754491219729446	0.01848994754461	-3.6157199038851
UBE2Q1	0.0583588641743038	10.6296356997972	2.63596842832364	0.00865464646222392	0.0207837047455208	-3.7382220252848
RPP14	0.058325534321904	8.7690985801217	2.57420068449308	0.0103384988981351	0.0242931649741002	-3.89634010050228
C10orf84	0.0581271877610536	9.22026004056795	2.43381462131303	0.0152954069734523	0.0342101214909005	-4.2421253926525
TRAPPC6B	0.0570152168615827	9.14514624746451	2.41996924165635	0.0158830251135375	0.0353089881516974	-4.27520343127051
ZNF317	0.0569503602756694	9.30286348884381	2.4052743275673	0.0165283959523704	0.0365812816841489	-4.31010952957087
OR51B2	0.0567734214007237	0.0418292089249493	3.71561431729934	0.0002259555599106	0.000837189612879376	-0.393141588260866
CEP63	0.0567354079643287	9.17804259634889	2.32627738413542	0.020408944803314	0.0438876753757239	-4.49419689739272
LOC729609	0.0559018570732392	0.101344421906694	2.51697120908568	0.0121535306495998	0.02796508984672	-4.03958328905735
TLK2	0.0553176709133858	9.10443427991888	2.93895726018962	0.00344788453584784	0.00931750289863844	-2.90998494036929
SF1	0.0543934854497259	12.3368089249493	2.31197103041463	0.0211911999317672	0.0453484488840974	-4.5268922643677
HIST1H4L	0.0541403317321077	0.0529158215010142	2.60444419223873	0.00948057270503681	0.0225299406915622	-3.81937593575043
UBE2V1	0.0526170878585202	11.4537762677485	2.33559106221722	0.0199133668019722	0.0430066716226056	-4.47280564047678
PKNOX1	0.0518486807295986	8.82885273833672	2.40076636659659	0.0167309538390394	0.0369857308404737	-4.32077606077355
C14orf53	0.0517945384294073	0.0450490872210953	2.44695046669162	0.0147557356177791	0.0331112965606082	-4.21057223701917
UBE2Z	0.0514172497214869	11.4917843813387	2.37794430094798	0.0177903319342906	0.0390641134361516	-4.37447660021843
OR1B1	0.0491142404622665	0.0628452332657201	2.73549580545675	0.00645354318296009	0.0161279661042204	-3.47578294692534
KHDRBS1	0.0470457671957458	11.570585801217	2.45869922878272	0.014287383650836	0.0322046537496337	-4.18221054547339
SLC4A1AP	0.0439081627680054	9.01245070993916	2.27021470101692	0.0236260750145324	0.0498554137165536	-4.6211921996256
ACSM4	0.0433664821776661	0.020415415821501	4.37697461768141	1.4705022235695e-05	7.26580280382232e-05	2.18609558362213
LOC402644	0.0359428797688663	0.0480210953346856	2.33099033181394	0.0201568376681732	0.0434137512932854	-4.48338284891475
DDI1	0.0351260964912273	0.0395734279918864	2.56635485214134	0.0105720952163895	0.0247909896964564	-3.91616338352439
OR51A2	0.029800997284879	0.0292507099391481	2.27244581616619	0.0234900689611571	0.0496194172005922	-4.61619613299098
OR1N2	0.0276205009050403	0.0220259634888438	2.40060038404939	0.016738453542373	0.0369943429028871	-4.32116842804588
OR6C70	0.0261727513227512	0.0152837728194726	2.85048056600655	0.00454854081736804	0.0118790920977695	-3.16084991286661
VN1R4	0.0247668494152049	0.0161168356997972	2.44180385269764	0.0149651397115721	0.0335445265071051	-4.22295448781346
IFNA4	0.0241988878446114	0.0122543610547667	2.69521201320409	0.00727506572508742	0.0178935065695513	-3.58314279599914
LOC284788	0.0227379264132551	0.0169975659229209	2.34743499115131	0.0192983970614989	0.0419077736061531	-4.44548228493105
PLA2G2E	0.0185492063492063	0.00711115618661258	3.24571818740735	0.00125134089762082	0.00382823997565182	-1.98306532510032
SCARNA11	0.0166962962962961	0.00640081135902637	2.3811781830233	0.0176367202329826	0.0387667951159672	-4.36689771876144
WFDC8	-0.0258292275828462	0.0295864097363083	-2.30428646489561	0.0216221022988666	0.0461676297655467	-4.54437290314966
C10orf40	-0.0284546644388748	0.0286598377281947	-2.27779931528841	0.0231665027412917	0.0490317836369813	-4.60418861252101
FAM138D	-0.0292053780284043	0.0259121703853955	-2.29429316805969	0.0221938943463389	0.0472411250316576	-4.56702019122293
HBBP1	-0.0313677962266778	0.027573630831643	-2.60370756856274	0.00950068791480797	0.0225725174043522	-3.82126089812089
ZIM3	-0.0331749321219716	0.0311821501014199	-2.29676594705297	0.0220511933529602	0.0469677788771644	-4.56142522994986
OR5H2	-0.034968274853801	0.0355403651115619	-2.48928544333383	0.0131292378169528	0.0299060526330901	-4.10775347262695
LOC285375	-0.0354553989139516	0.0334121703853955	-2.55009429455876	0.0110712728995972	0.0257994588681874	-3.95705974721434
SCARNA22	-0.0370663481620718	0.031262677484787	-2.7576331604974	0.00603863675138855	0.0152170384811596	-3.41612726245643
OR8D1	-0.0414612538290172	0.0513531440162272	-2.34995318253224	0.0191698126112868	0.0416593895320968	-4.43965552243368
OR4K15	-0.0418632936507936	0.0359634888438134	-2.67076092096487	0.00781848475272997	0.0190475248574281	-3.64755303175365
RXRB	-0.0458500017404724	10.1607847870183	-2.29139902414187	0.0223619343753277	0.0475544347136397	-4.57356104940199
OR12D2	-0.0476940980924534	0.0640436105476673	-2.56153117822716	0.0107180386080213	0.025092729310734	-3.92832164001617
MEG8	-0.0487144823865224	0.0828997971602434	-2.47711462157597	0.0135797189868933	0.0307988986744278	-4.1374888629399
SPACA3	-0.0490639602478415	0.0579645030425964	-2.65123588515399	0.00827832372671774	0.0199898830992137	-3.69857737713854
LIPM	-0.0496033260233916	0.0552425963488844	-2.59449312053016	0.00975555483357051	0.0230978596163306	-3.84479612534954
OR4C11	-0.0509636974380395	0.0375983772819473	-2.57177774080792	0.0104101413708275	0.0244503148773698	-3.90246819681182
CRYAA	-0.0516387252854362	0.0810093306288032	-2.42589386419311	0.0156291808902988	0.0348427716014588	-4.26107144670405
NKAP	-0.0540082515316094	8.50709797160244	-2.41680387950631	0.0160201319964097	0.035579535553946	-4.28273993213159
LOC286359	-0.0545066468253967	0.0529851926977688	-2.42368951416059	0.015723206377837	0.0350181630437182	-4.26633341725357
SMARCAL1	-0.0550673593706641	9.21343306288032	-2.66995727764353	0.00783694901898178	0.0190857133285523	-3.64966035139291
LUZP4	-0.0552709882344752	0.0621316430020284	-2.49004893013252	0.0131014257140698	0.029852638169795	-4.10588340761042
GORASP1	-0.0555510634224703	10.4253900608519	-2.79834091550621	0.00533807609406598	0.0136374691651536	-3.30521190152843
SSX3	-0.0557772173489279	0.0406977687626775	-2.51412216958088	0.0122508727880241	0.0281488996461259	-4.04663234909116
MED29	-0.0567559280144909	10.9635462474645	-2.6286514446432	0.00884037952644313	0.0211801834143865	-3.7571429805029
HTN1	-0.057681638123086	0.0678821501014199	-2.28381121126314	0.022807776712503	0.0483922753108398	-4.59067138183355
NOL7	-0.0581791423002223	9.55663813387424	-2.29912838443623	0.0219156084872871	0.0467117361133726	-4.55607442048221
OC90	-0.0586910122528543	0.0990484787018255	-2.27806399845098	0.0231506064548816	0.0490031911041056	-4.60359422924656
SLC22A24	-0.0587489156920077	0.0475450304259635	-2.75044130993046	0.00617070728395181	0.0155079716659971	-3.43555896836935
LOC100192379	-0.059695490462267	0.0922795131845842	-2.59339312051911	0.0097863850753856	0.0231655120024981	-3.8476002843092
CUL1	-0.0600110223475596	10.3469730223124	-2.67583375075368	0.00770283246235011	0.0188264016040576	-3.63423680377691
LOC285501	-0.0603506961849067	0.0568819472616633	-2.63011055695487	0.00880305904440257	0.02109569302925	-3.75337394966983
BRAP	-0.0608244047619184	9.08564442190669	-2.87683249068995	0.00419128284547507	0.0110657197553502	-3.08690715289322
SPPL3	-0.0621402029379183	10.31911663286	-2.80020852612013	0.00530777718191711	0.0135668159293773	-3.30008549785745
TOR1A	-0.06371697820944	10.031301622718	-2.27563184532709	0.023297034265249	0.0492674200108737	-4.60905342725118
TMCO5A	-0.063832470064049	0.0567918864097363	-3.47929956478625	0.000547375606053634	0.00184616743753591	-1.21826245474532
C4orf51	-0.0640432156780842	0.0599551724137931	-3.35626027643972	0.000851158211407855	0.0027197319969188	-1.62744680987929
C7orf49	-0.0642707654553245	9.00792352941176	-2.3564714325948	0.0188404589529195	0.0410261584963341	-4.42454478692466
C1orf77	-0.0651458368142741	10.7074620689655	-2.71547452973817	0.00685075963909369	0.0169678001436353	-3.5293345818664
TBC1D20	-0.0656203808131597	10.3676663286004	-2.80980844066246	0.00515447910418956	0.0132309897485636	-3.27368242951298
DAXX	-0.0657436368699766	10.1981486815416	-3.31500321921431	0.000984048516862367	0.00309353875676245	-1.76150444477164
TMEM184B	-0.0662894145085158	10.247462474645	-2.31882743782443	0.0208130887283452	0.0446445211151319	-4.51124743106547
BRS3	-0.0664093845725427	0.105067139959432	-2.32802779548453	0.0203149907808059	0.0436939357112266	-4.49018300684854
GGA3	-0.0671780875800732	9.3120125760649	-2.33413419515736	0.019990184173682	0.0431544144148992	-4.47615722556076
SPRR2G	-0.0673382083681425	0.0780758620689655	-2.39146618269024	0.0171557613988304	0.0378311258343703	-4.34271997470331
NSFL1C	-0.0674183270676743	10.6566152129817	-2.65666240189677	0.00814814676327502	0.0197196101673979	-3.68443287743673
CDK5RAP1	-0.06768200884156	8.72674077079107	-2.33154581733324	0.0201273037046835	0.0433774454185548	-4.48210685479432
SDHA	-0.0686575292397933	11.0430809330629	-2.46269280477782	0.0141312063201241	0.0319249880249302	-4.17253980967462
CISD2	-0.0688113948064668	9.14150385395537	-2.28658868749389	0.0226436877973841	0.0480739307632156	-4.58441468658281
PSEN1	-0.0691997389306618	10.8183454361055	-2.69019105184358	0.00738379875018858	0.0181435533622228	-3.59641575277818
KIAA0652	-0.0695845708020304	10.8688271805274	-2.52450323614082	0.0118994899613907	0.0274399671656339	-4.02091016919836
EXOC3	-0.0702022103870839	10.2381440162272	-2.65385086547033	0.00821536162041987	0.0198588689588155	-3.69176480211453
DCTN2	-0.0703489313561931	11.121107505071	-2.77013203682532	0.00581517258622777	0.0147098931980355	-3.3822394508956
?|442388	-0.0703544573238652	0.0854484787018256	-2.33240552739151	0.020081669456407	0.0433018248020204	-4.48013144664291
MARS	-0.070678508771957	11.0617160243408	-2.46076252576205	0.0142065043317871	0.0320575438482731	-4.17721603301601
VPS33B	-0.071127474937354	8.57046430020283	-2.60795028727738	0.00938535197199246	0.0223243281178317	-3.81039700417637
TAOK2	-0.0713331122946315	10.576207505071	-2.56037875488827	0.0107531707418748	0.0251638658760617	-3.93122307200561
DRAM2	-0.0715523113339085	9.56508235294118	-2.36862813221509	0.0182394489921043	0.0399164148606653	-4.39625358083697
PI4KB	-0.0719501218323799	11.0309186612576	-3.25657045512007	0.00120545158084883	0.00370755238725613	-1.94865763015706
ABCF3	-0.0720835178223425	10.4374056795132	-2.682459990189	0.00755408202686218	0.018506599524043	-3.61680589946556
DDX41	-0.072147424115867	10.5218778904665	-2.27304642620475	0.0234535731424738	0.0495525220350919	-4.61485038477595
C12orf43	-0.0731502906572077	7.85983914807302	-3.16358694487967	0.00165473081128242	0.00491061340786761	-2.23989644983216
GATAD2A	-0.0731878045809022	10.2834596348884	-2.5366760533754	0.0114988991421464	0.0266477479837753	-3.9906168653145
LOC653566	-0.0733732090643375	11.1024221095335	-2.49209519818341	0.0130271423503263	0.0297031577579074	-4.1008685736375
IL1F9	-0.07345309454191	0.140230628803245	-2.54641945499112	0.0111869543854141	0.0260263647792784	-3.96626714321528
HMGN2	-0.0740695384294341	12.6039864097363	-2.33737631753513	0.0198195867850296	0.0428582385397786	-4.46869579557442
DNAJB6	-0.0746374269005976	10.0818127789047	-2.31780534372586	0.0208690774776113	0.04474591755774	-4.51358250248344
EXOSC2	-0.0750231150793823	8.88128235294118	-2.59273912857851	0.00980475608482706	0.0232009730776279	-3.8492669153331
OTX2	-0.0752579835004177	0.0694271805273834	-2.54093048778999	0.0113617490727047	0.0263656277226889	-3.97999579597539
ARIH2	-0.0757407999164705	10.5118772819473	-3.08757174719025	0.00213187888703775	0.00611250845882499	-2.47196959291806
MUL1	-0.0759350128794303	9.74753407707911	-2.88791192743608	0.00404885290863516	0.0107296953936078	-3.05562213692968
OR2M4	-0.0766447699108887	0.124392900608519	-2.69871228000742	0.00720011938615379	0.0177410526881586	-3.57387559673119
KCNV1	-0.0766825083542189	0.0887833671399594	-2.37804936964973	0.0177853226731985	0.0390641134361516	-4.37423052084077
EPS15L1	-0.0769877227791866	9.464930831643	-3.7472970122016	0.000199943225356487	0.00075070124662924	-0.278618131700475
MYO9B	-0.0770183444723198	10.5328565922921	-2.40694563617912	0.0164538492076262	0.0364359318555244	-4.30614998981429
SMG6	-0.0770681652046914	10.2572338742394	-2.42432476711982	0.0156960589111107	0.0349690818714165	-4.26481749353085
VDAC1	-0.0771897504177392	11.9128326572008	-2.41679949160581	0.0160203227793803	0.035579535553946	-4.28275037272393
SNUPN	-0.0773645520050348	8.97085314401623	-2.46164646492978	0.0141719788996934	0.0319972205884423	-4.17507507827768
C19orf29	-0.0773742724867752	9.0093247464503	-2.32447801234204	0.0205059228486534	0.0440731361058264	-4.49831998160221
C14orf119	-0.077611509676986	9.65103346855984	-2.95692227372398	0.00325655964649075	0.00888113304230274	-2.85814300452994
DCUN1D4	-0.077613105680884	9.03489371196755	-2.35977176782046	0.0186756008046787	0.0407233228380301	-4.41687828173198
LSM12	-0.0778759328877889	9.73464361054767	-2.48198927318626	0.0133976736490338	0.0304465618789754	-4.12559632004766
EIF1AD	-0.0778882640629508	8.79137079107505	-2.74972641008119	0.00618397717807717	0.0155261161142136	-3.43748787248817
TOLLIP	-0.0779316572681932	11.2728028397566	-2.75877841498459	0.00601784277039516	0.0151702249602422	-3.41302835176552
CXorf40B	-0.0779681129908347	8.71342373225152	-2.34735331821562	0.0193025800912212	0.0419124240373105	-4.44567116306059
AP3S1	-0.0780330879281834	9.60486855983773	-2.29368116506479	0.022229336391103	0.0473067561013106	-4.56840401134628
KPNA1	-0.078101949317757	10.5186898580122	-2.63704561370468	0.00862760081902118	0.0207211797864418	-3.73543221938471
GGA1	-0.078116485658601	10.5829369168357	-2.27062800524736	0.0236008288944587	0.0498147299162812	-4.62026706296653
NUB1	-0.0781671557365797	10.801453346856	-3.72037090356539	0.000221856744526208	0.000823191571502448	-0.376006563705315
LRRC42	-0.0783041040100318	9.22928012170386	-2.36093821043933	0.0186176382364327	0.0406185029749163	-4.41416618834271
GHITM	-0.0784494830827178	11.6570602434077	-2.63425603438798	0.00869779721193731	0.0208775607109871	-3.74265467933933
ZNF76	-0.078452556739073	9.80205314401623	-2.85948752134138	0.0044234329462546	0.0115877348968492	-3.13565066872393
RAD23A	-0.0785133354218992	11.5068551724138	-2.29582054874481	0.0221056563050953	0.0470777099526562	-4.56356500433482
ZNF554	-0.078554171888074	7.03570892494929	-2.57072820775314	0.0104413116386888	0.0245207192796021	-3.90512092680479
ZKSCAN5	-0.0787134468114843	8.35425740365112	-3.06450037385455	0.00229998790280427	0.00653365873039597	-2.54133251624437
FAM45A	-0.0789154866332602	8.59264442190669	-2.60133248810152	0.00956580521958307	0.022706206631754	-3.82733501122651
C19orf52	-0.0791664856586074	7.77998438133875	-2.87634067930926	0.00419770966574493	0.0110798379323404	-3.08829318653257
RRAGA	-0.0792216757170934	10.8219073022312	-3.14746112711488	0.00174684091592512	0.00514533487553052	-2.28958137899333
RNF220	-0.0795026106934227	10.4703778904665	-3.10722352068345	0.00199767993372956	0.0057804607525677	-2.41249295147532
RIPK1	-0.0798344698552125	9.66904178498986	-2.95046031560647	0.0033242322341307	0.00903807280713856	-2.8768254943476
CNOT4	-0.0801457584934724	8.77226389452333	-2.80101131905256	0.00529480113208332	0.0135420788889586	-3.2978808939266
PPY2	-0.0802612190197717	0.14083509127789	-2.41466758607598	0.0161132539003894	0.0357549829847594	-4.28782085025718
DYNC1LI1	-0.0802958228905801	9.94630669371198	-3.21406456521469	0.0013945941970348	0.00421850874688734	-2.08279621158491
SYT14L	-0.0804258336814259	0.112022312373225	-2.80702726306	0.00519847267146609	0.0133222623823741	-3.28134062770144
FEM1A	-0.08047344576722	10.0730553752535	-2.85725938027365	0.0044540874901014	0.0116605988487352	-3.1418916169759
GH2	-0.0809767717905875	0.0671212981744422	-2.96798213821085	0.00314365060483232	0.00859834091622803	-2.82607577402306
C2orf44	-0.0810343027708234	7.75931338742393	-2.86777512106548	0.00431108895430754	0.011339738146308	-3.11239608763921
SNAPIN	-0.0810826911027682	9.13297444219067	-3.15335107960294	0.00171266302586826	0.00506058893510009	-2.2714622259948
TPMT	-0.0812654657477196	9.61024746450305	-2.40885582955595	0.016369010215261	0.0362832843575154	-4.30162121284202
MLLT1	-0.0813492272347709	11.2378594320487	-3.22395135799622	0.00134829821196398	0.00409354662697731	-2.05174653870838
SMPD4	-0.0814378898635635	10.7828432048681	-2.66930246329685	0.00785202279592295	0.019111088085394	-3.65137695512816
KIAA1191	-0.0815453425230004	11.2541184584179	-2.88126186993918	0.00413380342485381	0.0109308326007533	-3.07441385693025
LIPI	-0.0819330670426063	0.15752738336714	-2.70973529476643	0.00696861866499948	0.0172223114472661	-3.544615133803
